Código	Descrição	Unidade	Preço
595	!EM PROCESSO DE DESATIVACAO! JANELA ALUMINIO CORRER SERIE 25 VENEZIANA S/ BANDEIRA 160 X 110CM	M2	452,00
603	!EM PROCESSO DE DESATIVACAO! JANELA BASCULANTE, ACO, CANTONEIRA, SEM BATENTE/REQUADRO, 60 X 80 CM.	M2	303,80
608	!EM PROCESSO DE DESATIVACAO! JANELA FERRO CORRER 2 FLS TP VENEZIANA LINHA POPULAR 120 X 120CM	M2	460,80
3430	!EM PROCESSO DE DESATIVACAO! JANELA MADEIRA REGIONAL 1A ABRIR TP ALMOFADA C/ GUARNICAO	M2	482,72
3432	!EM PROCESSO DE DESATIVACAO! JANELA MADEIRA REGIONAL 1A ABRIR TP ALMOFADA C/ GUARNICAO 240 X 150CM	UN	1568,84
3419	!EM PROCESSO DE DESATIVACAO! JANELA MADEIRA REGIONAL 1A CORRER / FOLHA P/ VIDRO C/ GUANICAO BANDEIRA P/ VIDRO	M2	377,55
3418	!EM PROCESSO DE DESATIVACAO! JANELA MADEIRA REGIONAL 1A CORRER / FOLHA P/ VIDRO C/ GUARNICAO / BANDEIRA VENEZIANA	M2	517,20
3424	!EM PROCESSO DE DESATIVACAO! JANELA MADEIRA REGIONAL 1A TP PIVOTANTE S/ VENEZIANA C/ GUARNICAO	M2	273,42
3433	!EM PROCESSO DE DESATIVACAO! JANELA MADEIRA REGIONAL 2A ABRIR TP VENEZIANA / VIDRO	M2	448,24
3420	!EM PROCESSO DE DESATIVACAO! JANELA MADEIRA REGIONAL 3A CORRER / FOLHA P/ VIDRO C/ VENEZIANA ABRIR/ GUARNICAO S/ BANDEIRA	M2	620,64
6092	!EM PROCESSO DE DESATIVACAO! JUNTA PLASTICA DE VEDACAO - BISNAGA 250G	KG	20,97
63	"!EM PROCESSO DE DESATIVACAO! KIT CAVALETE PVC COM REGISTRO 3/4"", COMPLETO"	UN	32,67
11168	!EM PROCESSO DE DESATIVACAO! LACA INCOLOR CONCENTRADA PARA MADEIRA	GL	52,70
12207	!EM PROCESSO DE DESATIVACAO! LAMPADA FLUORESCENTE 85W	UN	10,47
3763	!EM PROCESSO DE DESATIVACAO! LAMPADA INCANDESCENTE TRANSPARENTE 100 W, BASE E27 (127/220 V)	UN	1,43
12201	!EM PROCESSO DE DESATIVACAO! LAMPADA INCANDESCENTE TRANSPARENTE 40 W, BASE E27 (127/220 V)	UN	1,11
3764	!EM PROCESSO DE DESATIVACAO! LAMPADA INCANDESCENTE TRANSPARENTE 60 W, BASE E27 (127/220 V)	UN	1,11
12203	!EM PROCESSO DE DESATIVACAO! LAMPADA INCANDESCENTE 150W	UN	2,07
12202	!EM PROCESSO DE DESATIVACAO! LAMPADA INCANDESCENTE 200W	UN	2,60
12200	!EM PROCESSO DE DESATIVACAO! LAMPADA INCANDESCENTE 300W	UN	11,12
12268	!EM PROCESSO DE DESATIVACAO! LUMINARIA ABERTA P/ ILUMINACAO PUBLICA, CORPO REFLETOR EM ALUMINIO FUNDIDO, PORTA LAMPADA E27 COM BRACO METALICO DE 1,50M	UN	63,35
3812	!EM PROCESSO DE DESATIVACAO! LUMINARIA CALHA SOBREPOR EM CHAPA ACO C/ 3 LAMPADAS FLUORESCENTES 2OW (COMPLETA, INCL. REATOR PART RAPIDA LAMPADAS)	UN	103,53
3786	!EM PROCESSO DE DESATIVACAO! LUMINARIA CALHA SOBREPOR EM CHAPA ACO C/ 3 LAMPADAS FLUORESCENTES 4OW (COMPLETA, INCL. REATOR PART RAPIDA E LAMPADAS)	UN	98,30
3784	!EM PROCESSO DE DESATIVACAO! LUMINARIA CALHA SOBREPOR EM CHAPA ACO C/ 4 LAMPADAS FLUORESCENTES 40W (COMPLETA, INCL. REATOR PART RAPIDA E LAMPADAS)	UN	126,01
3785	!EM PROCESSO DE DESATIVACAO! LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA LAMPADA FLUORESCENTE, COM 4 LAMPADAS DE 14 W E REATOR INCLUSOS	UN	108,22
12244	!EM PROCESSO DE DESATIVACAO! LUMINARIA EMBUTIDA WETZEL REF. IPT 31/1	UN	101,92
13382	!EM PROCESSO DE DESATIVACAO! LUMINARIA FECHADA P/ ILUMINACAO PUBLICA, TIPO ABL 50/F OU EQUIV, P/ LAMPADA A VAPOR DE MERCURIO 400W	UN	174,34
12265	!EM PROCESSO DE DESATIVACAO! LUMINARIA PHILLIPS PARA LAMPADA DE 400 W MODELO HDK 47240064 OU EQUIVALENTE	UN	326,77
13841	!EM PROCESSO DE DESATIVACAO! LUMINARIA PLAFONIER SOBREPOR C/ GLOBO CHATO VIDRO BOCA 10CM INCL BASE/ARO METALICA OU PLASTICO C/ SOQUETE P/ 1 LAMP INCAND 60W - LINHA POPULAR	UN	35,94
3807	!EM PROCESSO DE DESATIVACAO! LUMINARIA PROVA DE TEMPO E GASES, TIPO YLC-16/1 CASTIMETAL OU EQUIV, C/ LAMPADA INCANDESCENTE DE 100W	UN	99,08
3793	!EM PROCESSO DE DESATIVACAO! LUMINARIA PROVA DE TEMPO E GASES, TIPO YLC-16/2 CASTIMETAL OU EQUIV   (COMPLETA, INCL. LAMPADA INCANDESCENTE DE 200W)	UN	127,56
3794	!EM PROCESSO DE DESATIVACAO! LUMINARIA PROVA DE TEMPO E GASES, TIPO YLC-16/3 CASTIMETAL OU EQUIV   (COMPLETA, INCL. LAMPADA INCANDESCENTE DE 300W)	UN	164,95
20198	!EM PROCESSO DE DESATIVACAO! MADEIRA DE 1A. QUALIDADE (MADEIRA BRANCA), SERRADA E NAO APARELHADA, PARA FORMAS DE CONCRETO ARMADO	M3	837,83
20197	!EM PROCESSO DE DESATIVACAO! MADEIRA DE 1A. QUALIDADE, SERRADA E NAO APARELHADA, PARA ESTRUTURA DE TELHADO	M3	1800,00
21038	!EM PROCESSO DE DESATIVACAO! MANGUEIRA DE INCENDIO C/ CAPA SIMPLES TECIDA FIO POLIESTER TUBO INT BORRACHA SINT ABNT TP 1 P/ INSTALACOES PREDIAIS D = 1 1/2	M	13,06
14647	!EM PROCESSO DE DESATIVACAO! MAQUINA DE PINTURA DE FAIXAS DE TRAFEGO, AUTOPROPELIDA, MOTOR A DIESEL DE 38 HP	UN	350000,00
13890	!EM PROCESSO DE DESATIVACAO! MAQUINA DEMARCADORA DE FAIXA DE TRAFEGO FX44 CONSMAQ, AUTOPROPELIDA,  MOTOR DIESEL 30 HP	UN	557116,00
10754	!EM PROCESSO DE DESATIVACAO! MAQUINA JATO DE AREIA, PNEUMATICA, DE 270 KG (LOCACAO)	H	5,96
11691	!EM PROCESSO DE DESATIVACAO! MARMORE ACINZENTADO POLIDO P/ BANCADA E = 2,5CM	M2	388,15
10722	!EM PROCESSO DE DESATIVACAO! MARMORE ACINZENTADO POLIDO P/ PISO 20 X 30CM E = 2CM	M2	218,33
1611	!EM PROCESSO DE DESATIVACAO! MASSA P/ VEDACAO DE TELHA DE AMIANTO	KG	66,45
7321	!EM PROCESSO DE DESATIVACAO! MASTIQUE ELASTICO BASE SILICONE	310ML	27,10
4392	!EM PROCESSO DE DESATIVACAO! MEIO-FIO OU GUIA GRANITICO OU BASALTICO	M	41,02
724	"!EM PROCESSO DE DESATIVACAO! MOTOBOMBA AUTOESCORVANTE ROTOR ABERTO C/ MOTOR A GASOLINA OU DI ESEL * 10,5CV * BOCAIS 3"" X 4"" * HM/Q = 40 M/3,2M3/H A 90M/7,3M3/H*"""	UN	17374,49
719	"!EM PROCESSO DE DESATIVACAO! MOTOBOMBA CENTRIFUGA BOCAIS 1 1/2"" X 1"" A GASOLINA 3,5CV MARC A BRANCO MOD. 715 HM/Q = 6M/16,8M3/H A 38M/6,6M 3/H**CAIXA**"""	UN	1949,33
4267	!EM PROCESSO DE DESATIVACAO! PAPELEIRA DE LOUCA BRANCA	UN	20,50
4378	!EM PROCESSO DE DESATIVACAO! PARAFUSO ROSCA SOBERBA ACO ZINC CABECA CHATA FENDA SIMPLES 7 X 65 MM	UN	0,36
4381	!EM PROCESSO DE DESATIVACAO! PARAFUSO ROSCA SOBERBA ACO ZINC CABECA CHATA FENDA SIMPLES 8 X 100 MM	UN	0,50
6217	!EM PROCESSO DE DESATIVACAO! PARQUET PAULISTA TIPO MOSAICO 20 X 20 CM	M2	82,13
4429	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI *7,5  X 10* CM,  NÃO APARELHADA, (P/TELHADO)	M	13,50
4473	"!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI *7,5 X 12,5* CM (3 ""X 5"") , NÃO APARELHADA, (P/TELHADO)"	M	23,51
4463	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL *4 X 30* CM, NAO APARELHADA	M3	2506,66
4466	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL *5 X 15* CM NAO APARELHADA	M	18,80
4431	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL *8 X 8* CM NAO APARELHADA	M	16,07
4458	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL 1 X 2 CM NAO APARELHADA	M	0,45
4403	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL 1 X 5 CM NAO APARELHADA	M	1,14
4407	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL 1,5 X 4 CM NAO APARELHADA	M	1,37
4413	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL 2,5 X 4 CM NAO APARELHADA	M	2,25
4405	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL 2,5 X 7 CM NAO APARELHADA	M	3,96
20196	"!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA DE LEI NATIVA/REGIONAL 3 X 4. 1/2"" (7,5 X 11,5CM) NAO APARELHADA"	M	15,55
20210	"!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA LEI APARELHADA 3 X 4.1/2"" (7,5 X 11,5)"	M	20,54
4419	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA NAO APARELHADA *10 X 10 X 3* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO	UN	0,68
4418	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA NAO APARELHADA *5 X 5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO	UN	0,54
4515	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA NATIVA/REGIONAL 7,5 X 10CM NÃO APARELHADA (P/ESCORAMENTO)	M	5,10
4492	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA NATIVA/REGIONAL 8 X 8CM NAO APARELHADA (PONTALETE-P/ESCORAMENTO)	M	5,01
2744	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA ROLICA D = 15CM - H = 4,0M	UN	43,05
2739	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA ROLICA D = 8CM	M	1,69
2728	!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRA ROLICA, SEM TRATAMENTO (EUCALIPTO OU REGIONAL EQUIVALENTE) D = 8 A 11 CM, P/  ESCORAMENTOS, H=3 M	M	1,84
4506	"!EM PROCESSO DE DESATIVACAO! PECA DE MADEIRANATIVA/REGIONAL 2,5 X 10CM (1X4"") NAO APARELHADA (SARRAFO-P/FORMA)"	M	2,06
20207	!EM PROCESSO DE DESATIVACAO! PECA MADEIRA DE LEI APARELHADA *4 X 7,5* CM	M	7,14
4705	!EM PROCESSO DE DESATIVACAO! PEDRA BASALTO CINZA IRREGULAR	M2	31,87
4764	"!EM PROCESSO DE DESATIVACAO! PERFIL ""I"" DE ACO LAMINADO, ""W"" 250 X 44,8"	KG	3,93
13340	"!EM PROCESSO DE DESATIVACAO! PERFIL ""U"" CHAPA ACO DOBRADA,  E = 3,04 MM , H = 20 CM, ABAS = 5 CM (4,47 KG/M)"	M	16,66
4768	"!EM PROCESSO DE DESATIVACAO! PERFIL ACO ESTRUTURAL ""I"", 8 ""  X 4 "" (QUALQUER ESPESSURA)"	KG	3,96
25982	!EM PROCESSO DE DESATIVACAO! PISO EM GRANITO BRANCO QUARTZ 50X50CM E=2CM LEVIGADO	M2	192,17
4819	!EM PROCESSO DE DESATIVACAO! PLACA MARMORE BRANCO COMUM 15 X 30CM E = 3CM, POLIDO P/ REVESTIMENTO	M2	218,33
2509	!EM PROCESSO DE DESATIVACAO! PLUG 3P + T 30A/440V REFERENCIA 56406, USO INDUSTRIAL TP PIAL OU EQUIV	UN	33,99
1374	!EM PROCESSO DE DESATIVACAO! PO P/ TRATAM ESPECIAL (SIST IMPERM) CIMENTO ESPECIAL PEGA RAPIDA	KG	3,20
11152	!EM PROCESSO DE DESATIVACAO! PORTA DE ABRIR EM ACO COM TRAVESSAS PARA VIDROS, COM PINTURA PRIMER DE PROTECAO, COM GUARNICAO, VIDROS NAO INCLUSOS	M2	318,18
4929	!EM PROCESSO DE DESATIVACAO! PORTA DE ABRIR EM FERRO (TIPO CHAPA NÂº 18), COM ALMOFADA E GUARNICAO, SEM BASCULA, DE *0,87 X 2,10* M	M2	276,88
4940	!EM PROCESSO DE DESATIVACAO! PORTA DE CORRER EM ACO TIPO QUADRICULADA, 1 FOLHA PARA VIDROS, COM PINTURA PRIMER DE PROTECAO, COM GUARNICAO, VIDROS NAO INCLUSOS	M2	269,64
4931	!EM PROCESSO DE DESATIVACAO! PORTA FERRO ABRIR TP CHAPA C/ GUARNICAO 70 X 210CM	UN	250,03
4939	!EM PROCESSO DE DESATIVACAO! PORTA FERRO ABRIR TP QUADRICULADA C/ GUARNICAO 87 X 210CM	M2	277,96
5000	!EM PROCESSO DE DESATIVACAO! PORTA MADEIRA MACICA REGIONAL 2A MEXICANA 80 X 210 X 3,5CM	M2	210,14
4968	!EM PROCESSO DE DESATIVACAO! PORTA MADEIRA REGIONAL 1A VENEZIANA 70 X 210 X 3,5CM	M2	207,19
20325	!EM PROCESSO DE DESATIVACAO! PORTA MADEIRA REGIONAL 1A VENEZIANA 70 X 210 X 3CM	UN	301,79
11381	!EM PROCESSO DE DESATIVACAO! PORTA MADEIRA REGIONAL 2A VENEZIANA E = 3CM /POSTIGO/ PREVISAO P/ VIDRO	M2	446,15
20324	!EM PROCESSO DE DESATIVACAO! PORTA MADEIRA REGIONAL 2A VENEZIANA 60 X 210 X 3CM	UN	331,81
20323	!EM PROCESSO DE DESATIVACAO! PORTA MADEIRA REGIONAL 2A VENEZIANA 70 X 210 X 3CM	UN	345,61
4268	!EM PROCESSO DE DESATIVACAO! PORTA TOALHA DE LOUCA BRANCA C/ BASTAO PLASTICO	UN	18,04
12387	!EM PROCESSO DE DESATIVACAO! POSTE ACO H = 2,5M D = 75MM TIPO XR-701/1 XOULUX OU TPD-236/1 TROPICO	UN	253,36
5064	!EM PROCESSO DE DESATIVACAO! PREGO POLIDO COM CABECA 2 1/2 X 10	KG	6,92
12272	!EM PROCESSO DE DESATIVACAO! PROJETOR P/ FACHADA PROVA DE TEMPO P/ LAMPADA INCANDESCENTE OU VAPOR MERCURIO E27, TIPO Z-15 PETERCO OU EQUIV	UN	79,50
1074	!EM PROCESSO DE DESATIVACAO! REATOR PARTIDA CONVENCIONAL P/ 1 LAMPADA FLUORESCENTE 20W/220V	UN	9,97
1075	!EM PROCESSO DE DESATIVACAO! REATOR PARTIDA CONVENCIONAL P/ 1 LAMPADA FLUORESCENTE 40W/127V	UN	18,13
1103	!EM PROCESSO DE DESATIVACAO! REATOR PARTIDA CONVENCIONAL P/1 LAMPADA FLUORESCENTE 20W/127V	UN	9,36
12314	!EM PROCESSO DE DESATIVACAO! REATOR PARTIDA RAPIDA P/ 1 LAMPADA FLUORESCENTE 110W/220V	UN	55,65
13846	"!EM PROCESSO DE DESATIVACAO! REFLETOR ABERTO TIPO BEDO ( PRATO), DIAM 12"" (310MM), SOQUETE E-27"""	UN	29,50
6042	!EM PROCESSO DE DESATIVACAO! RETROESCAVADEIRA C/ CARREGADEIRA SOBRE PNEUS 76HP TRANSMISSAO MECANICA  (INCL MANUTENCAO/OPERACAO E COMBUSTIVEL )	H	67,23
10696	!EM PROCESSO DE DESATIVACAO! RETROESCAVADEIRA C/ CARREGADEIRA SOBRE RODAS MAXION MOD 750-4WD, TRACAO 4 X 4, 86CV, CAP. 0,23/0,79M3**CAIXA**	UN	206625,00
10697	!EM PROCESSO DE DESATIVACAO! RETROESCAVADEIRA C/ CARREGADEIRA SOBRE RODAS MAXION MOD. 750 - 2WD, 79HP, CAP. 0,21/0,76M3**CAIXA**	UN	190730,10
6043	!EM PROCESSO DE DESATIVACAO! RETROESCAVADEIRA COM PA CARREGADEIRA SOBRE RODAS, MOTOR DE 70 A 80 HP, CAPACIDADE DE 0,2 / 0,7 M3, COM TRANSMISSAO MECANICA (LOCACAO COM OPERADOR, COMBUSTIVEL E MANUTENCAO)	H	74,70
116	!EM PROCESSO DE DESATIVACAO! REVESTIMENTO IMPERMEABILIZANTE SEMI-FLEXIVEL BI- COMPONENTE	KG	3,66
10852	!EM PROCESSO DE DESATIVACAO! RODAPE BORRACHA SINTETICA 7CM X 1MM SUPERFICIE LISA	M	23,62
13229	!EM PROCESSO DE DESATIVACAO! ROLO COMPACTADOR DE PNEUS ESTATICO, PRESSAO VARIAVEL, MULLER, MODELO AP-26, POTENCIA 111HP - PESO SEM/COM LASTRO 11/26T	UN	346500,00
10645	!EM PROCESSO DE DESATIVACAO! ROLO COMPACTADOR VIBRATORIO DE UM CILINDRO LISO DE ACO PARA SOLOS, DYNAPAC, MODELO CA-150A, POTENCIA 80HP - PESO MAXIMO OPERACIONAL 8,1T	UN	262981,99
4269	!EM PROCESSO DE DESATIVACAO! SABONETEIRA LOUCA BRANCA 15 X 15CM	UN	20,92
4270	!EM PROCESSO DE DESATIVACAO! SABONETEIRA LOUCA BRANCA 7,5 X 15 CM	UN	15,10
6087	!EM PROCESSO DE DESATIVACAO! SELADOR ACRILICO P/ PAREDES INTERIOR/EXTERIOR	GL	24,61
1373	!EM PROCESSO DE DESATIVACAO! SELADOR MINERAL BASE SILICATOS P/ TRATAM. ESPECIAL (SISTEMA IMPERMEAB)	6KG	32,51
6083	!EM PROCESSO DE DESATIVACAO! SELADOR PVA PARA PAREDES INTERNAS	GL	21,80
6137	"!EM PROCESSO DE DESATIVACAO! SIFAO EM METAL CROMADO 1 X 1 1/2"""	UN	88,72
11760	"!EM PROCESSO DE DESATIVACAO! SIFAO EM METAL CROMADO 1 X 1 1/4"""	UN	112,29
20261	"!EM PROCESSO DE DESATIVACAO! SIFAO FLEXIVEL P/ PIA E LAVATORIO 3/4"" X 1 1/2"""	UN	14,35
12732	!EM PROCESSO DE DESATIVACAO! SOLDA ESTANHO/COBRE PARA CONEXOES DE COBRE, FIO 2,5 MM, CARRETEL 500 GR (SEM CHUMBO)	UN	47,10
20248	!EM PROCESSO DE DESATIVACAO! SOLEIRA MARMORE DE 3 X 5CM	M	53,37
10483	!EM PROCESSO DE DESATIVACAO! SOLUCÃO DE SILICONE HIDRORREPELENE PARA APLICACÃO EM TIJOLOS E CONCRETOS APARENTES	L	19,49
6173	!EM PROCESSO DE DESATIVACAO! SONDADOR	H	17,83
1105	!EM PROCESSO DE DESATIVACAO! STARTER S- 10 (P/ LAMPADA 30/40/65W)	UN	1,18
10717	!EM PROCESSO DE DESATIVACAO! TABUA DE PINUS 1A QUALIDADE 10 X 300CM	UN	4,33
10719	!EM PROCESSO DE DESATIVACAO! TABUA DE PINUS 1A QUALIDADE 30 X 300CM	UN	15,37
4435	!EM PROCESSO DE DESATIVACAO! TABUA MADEIRA NATIVA/REGIONAL 3,5 X 20,0 CM NAO APARELHADA (P/FORMA)	M	7,07
6205	!EM PROCESSO DE DESATIVACAO! TABUA MADEIRA 1A QUALIDADE 2,5 X 30,0 CM (1 X 12Â) NAO APARELHADA	M	7,88
10568	!EM PROCESSO DE DESATIVACAO! TABUA MADEIRA 3A QUALIDADE 2,5 X 15,0 CM (1 X 6Â) NAO APARELHADA	M	3,01
7539	!EM PROCESSO DE DESATIVACAO! TAMPA S/ EQUIPAMENTO 2 TECLAS P/ CONDUTORES 1/2'' OU 3/4'', TIPO C11 MOFERCO OU EQUVALENTE	UN	1,90
11303	!EM PROCESSO DE DESATIVACAO! TAMPAO FOFO T-100 D=745MM 79,5KG	UN	120,39
11290	!EM PROCESSO DE DESATIVACAO! TAMPAO FOFO 125 KG P/ POCO VISITA	UN	160,29
11291	!EM PROCESSO DE DESATIVACAO! TAMPAO FOFO 175 KG P/ POCO VISITA T-175	UN	358,30
10424	!EM PROCESSO DE DESATIVACAO! TANQUE LOUCA BRANCA C/COLUNA - 22L OU EQUIV	UN	179,21
10936	!EM PROCESSO DE DESATIVACAO! TELA DE ARAME GALV REVESTIDO EM PVC, QUADRANGULAR / LOSANGULAR,  FIO 2,77 MM (12  BWG), MALHA  3 X 3 CM, H = 2 M	M2	36,08
7172	!EM PROCESSO DE DESATIVACAO! TELHA CERAMICA TIPO CANAL, DE 1A. QUALIDADE, COM 50 CM (COBERTURA DE *26* TELHAS POR M2) - MILHEIRO	UN	0,72
7178	!EM PROCESSO DE DESATIVACAO! TELHA CERAMICA TIPO PAULISTINHA (TRAPEZOIDAL) - 26UN/M2	UN	1,20
7228	!EM PROCESSO DE DESATIVACAO! TELHA ESTRUTURAL FIBROCIMENTO CANALETE 90 OU KALHETAO, C = 6,70M	M2	60,39
1536	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO DE BRONZE P/ CABO A BARRA, CABO 10 A 16MM2, C/ 1 FURO DE FIXACAO	UN	2,66
1541	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO DE BRONZE P/ CABO A BARRA, CABO 120 A 185MM2 C/ 1 FURO P/ FIXACAO	UN	8,51
1537	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO DE BRONZE P/ CABO A BARRA, CABO 25 A 35MM2 C/ 1 FURO DE FIXACAO	UN	3,54
1538	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO DE BRONZE P/ CABO A BARRA, CABO 50 A 70MM2, C/ 1 FURO DE FIXACAO	UN	4,61
1540	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO DE BRONZE P/ CABO A BARRA, CABO 70 A 95MM2 C/ 1 FUROP/ FIXACAO	UN	6,38
11876	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO P/ CABO A BARRA, CABO 150 A 180MM2	UN	11,00
11872	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO P/ CABO A BARRA, CABO 16 A 25MM2	UN	3,15
11875	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO P/ CABO A BARRA, CABO 95 A120MM2	UN	8,16
11874	!EM PROCESSO DE DESATIVACAO! TERMINAL A PRESSAO P/CABO A BARRA, CABO 50 A 70MM2	UN	5,00
4126	!EM PROCESSO DE DESATIVACAO! TERMINAL DE PORCELANA (MUFLA) UNIPOLAR, USO EXTERNO, TENSAO 3,6/6 KV, PARA CABO DE 10/16 MM2, COM ISOLAMENTO EPR	UN	159,00
7262	!EM PROCESSO DE DESATIVACAO! TIJOLO CERAMICO MACICO APARENTE 5,5 X 11X 23CM	MIL	717,11
7255	!EM PROCESSO DE DESATIVACAO! TIJOLO MACICO DE BARRO COZIDO, DE *5,5 X 10,5 X 22,0* CM	MIL	899,99
7300	!EM PROCESSO DE DESATIVACAO! TINTA ALUMINIO ESMALTE PROTETORA SUPERFICIE METALICA	GL	84,50
7337	!EM PROCESSO DE DESATIVACAO! TINTA BASE RESINA EPOXI	L	44,98
7304	!EM PROCESSO DE DESATIVACAO! TINTA EPOXI	L	46,99
7294	!EM PROCESSO DE DESATIVACAO! TINTA ESMALTE SINTETICO ALTO BRILHO	GL	71,23
7312	!EM PROCESSO DE DESATIVACAO! TINTA ESMALTE SINTETICO FOSCO	GL	77,27
7363	!EM PROCESSO DE DESATIVACAO! TINTA HIDRACOR	KG	1,95
11625	!EM PROCESSO DE DESATIVACAO! TINTA PRIMARIA BETUMINOSA EM SUSPENSAO AQUOSA	KG	6,20
7306	!EM PROCESSO DE DESATIVACAO! TINTA PROTETORA SUPERFICIE METALICA ALUMINIO	L	24,16
26032	!EM PROCESSO DE DESATIVACAO! TINTA RETRORREFLETIVAS A BASE DE RESINA ACRÃLICA COM MICROESFERA DE VIDRO, DB-800 COR BRANCA N 9,5	L	25,14
7535	!EM PROCESSO DE DESATIVACAO! TOMADA DUPLA EMBUTIR 2 X 2P UNIVERSAL 10A/250V C/PLACA, TIPO SILENTOQUE PIAL OU EQUIV	UN	10,24
7536	!EM PROCESSO DE DESATIVACAO! TOMADA DUPLA EMBUTIR 2 X 2P UNIVERSAL 10A/250V S/PLACA, TIPO SILENTOQUE PIAL OU EQUIV	UN	9,27
7526	!EM PROCESSO DE DESATIVACAO! TOMADA EMBUTIR P/ TELEFONE PADRAO TELEBRAS C/ PLACA, TIPO SILENTOQUE PIAL OU EQUIV	UN	11,63
7529	!EM PROCESSO DE DESATIVACAO! TOMADA EMBUTIR 2P + T 15A/250V C/PLACA, TIPO SILENTOQUE OU EQUIV	UN	14,03
7533	!EM PROCESSO DE DESATIVACAO! TOMADA EMBUTIR 2P UNIVERSAL 10A/250V S/PLACA, TIPO SILENTOQUE PIAL OU EQUIV	UN	4,12
7531	!EM PROCESSO DE DESATIVACAO! TOMADA EMBUTIR 3P 20A/250V C/PLACA, TIPO SILENTOQUE PIAL OU EQUIV	UN	12,36
7527	!EM PROCESSO DE DESATIVACAO! TOMADA TELEFONE 4P TELEBRAS S/PLACA PIAL OU SIMILAR	UN	9,52
20252	"!EM PROCESSO DE DESATIVACAO! TORNEIRA CROMADA LONGA 1/2"" OU 3/4"" REF 1158 P/ PIA COZ - PADRAO MEDIO"	UN	50,60
20251	"!EM PROCESSO DE DESATIVACAO! TORNEIRA CROMADA MEDIA 1/2"" OU 3/4"" REF 1143 P/ TANQUE - PADRAO MEDIO"	UN	30,27
13627	!EM PROCESSO DE DESATIVACAO! TRATOR DE ESTEIRAS CATERPILLAR D6M, 140HP, PESO OPERACIONAL 15,5T,    **CAIXA**	UN	619953,24
21147	"!EM PROCESSO DE DESATIVACAO! TUBO ACO PRETO SEM COSTURA SCHEDULE 40/NBR 5590 DN INT 2 1/2"" E = 5,16MM - 8,62KG/M"	M	51,48
21149	"!EM PROCESSO DE DESATIVACAO! TUBO ACO PRETO SEM COSTURA SCHEDULE 40/NBR 5590 DN INT 3"" E = 5,49MM - 11,28KG/M"	M	62,38
9881	!EM PROCESSO DE DESATIVACAO! TUBO DE PVC, PBL, TIPO LEVE, DN = 150 MM,  PARA VENTILACAO	M	12,66
25015	!EM PROCESSO DE DESATIVACAO! USINA DE ASFALTO A FRIO,  TIPO ALMEIDA  MOD. PMF- 35D OU SIMILAR- CAPACIDADE 60 A 80 T/H - ELETRICA - POTENCIA 30 HP	UN	145721,19
13234	!EM PROCESSO DE DESATIVACAO! USINA DE ASFALTO A QUENTE, FIXA, CIBER UACF 15 P ADVANCED, CAP. 60 A 80 T/H, GRAVIMETRICA	UN	2153604,13
3117	!EM PROCESSO DE DESATIVACAO! VARA LATAO CROMADO P/ CREMONA H = 120CM	M	19,21
10476	!EM PROCESSO DE DESATIVACAO! VERNIZ COPAL	GL	48,31
10471	!EM PROCESSO DE DESATIVACAO! VERNIZ POLIURETANO BRILHANTE, SEM FILTRO, INTERIOR-EXTERIOR	GL	57,45
